chr	rs	ps	n_miss	allele1	allele0	af	beta	se	logl_H1	l_remle	l_mle	p_wald	p_lrt	p_score
0	nP538	100	0	2	1	0.120	-1.196172e-02	1.000059e-01	3.626830e+03	6.361972e+02	6.299682e+02	9.048016e-01	9.043034e-01	9.043166e-01
0	nP543	100	0	2	1	0.180	8.242895e-01	2.866815e-01	3.630831e+03	5.862889e+02	5.805439e+02	4.070864e-03	4.638301e-03	5.575302e-03
0	nP547	100	0	2	1	0.050	-6.607190e-02	1.417327e-01	3.626933e+03	6.348658e+02	6.286538e+02	6.411326e-01	6.395670e-01	6.397950e-01
0	nP549	100	0	2	1	0.090	-2.582264e-01	1.487387e-01	3.628323e+03	6.171189e+02	6.110745e+02	8.266817e-02	8.332584e-02	8.582000e-02
0	nP552	100	0	2	1	0.030	4.973890e-01	2.293147e-01	3.629144e+03	6.068349e+02	6.008942e+02	3.017495e-02	3.120982e-02	3.334258e-02
0	nP554	100	0	2	1	0.010	9.821218e-02	2.433923e-01	3.626905e+03	6.352232e+02	6.290056e+02	6.866047e-01	6.851704e-01	6.853301e-01
0	nP557	100	0	2	1	0.100	2.845723e-01	1.152032e-01	3.629813e+03	5.986254e+02	5.927630e+02	1.357094e-02	1.448089e-02	1.609952e-02
0	nP562	100	0	2	1	0.200	-1.032862e+00	3.009676e-01	3.632438e+03	5.673710e+02	5.618111e+02	6.093324e-04	8.049504e-04	1.139805e-03
0	nP567	100	0	2	1	0.060	1.053275e-02	1.686092e-01	3.626825e+03	6.362651e+02	6.300365e+02	9.501948e-01	9.499316e-01	9.499371e-01
0	nP571	100	0	2	1	0.050	4.130122e-01	1.700271e-01	3.629717e+03	5.997678e+02	5.938974e+02	1.520660e-02	1.614674e-02	1.784164e-02
0	nP575	100	0	2	1	0.070	-2.155655e-01	1.429547e-01	3.627959e+03	6.217195e+02	6.156303e+02	1.316992e-01	1.318331e-01	1.341998e-01
0	nP580	100	0	2	1	0.040	-2.754435e-02	9.014583e-02	3.626870e+03	6.356752e+02	6.294560e+02	7.599703e-01	7.588062e-01	7.588879e-01
0	nP584	100	0	2	1	0.010	8.703152e-03	1.872042e-01	3.626824e+03	6.362691e+02	6.300485e+02	9.629233e-01	9.627336e-01	9.627375e-01
0	nP591	100	0	2	1	0.010	3.852715e-01	2.653720e-01	3.627877e+03	6.227589e+02	6.166629e+02	1.466781e-01	1.466561e-01	1.489532e-01
0	cM5	100	0	2	1	0.260	-1.005588e-01	1.015266e-01	3.627316e+03	6.299197e+02	6.237494e+02	3.220418e-01	3.206826e-01	3.219958e-01
0	cM7	100	0	2	1	0.380	3.316454e-02	6.674432e-02	3.626948e+03	6.346786e+02	6.284626e+02	6.193108e-01	6.176907e-01	6.179579e-01
0	cM10	100	0	2	1	0.400	-2.176218e-01	8.499420e-02	3.630028e+03	5.960021e+02	5.901639e+02	1.051255e-02	1.135311e-02	1.280976e-02
0	cM13	100	0	2	1	0.380	-1.195669e-01	8.956693e-02	3.627715e+03	6.248112e+02	6.186916e+02	1.820161e-01	1.816457e-01	1.837554e-01
0	cM16	100	0	1	2	0.240	-1.478097e-01	1.051108e-01	3.627812e+03	6.235805e+02	6.174722e+02	1.597807e-01	1.596248e-01	1.618558e-01
0	cM21	100	0	2	1	0.060	2.785494e-02	1.221681e-01	3.626849e+03	6.359523e+02	6.297239e+02	8.196610e-01	8.187533e-01	8.187960e-01
0	cM27	100	0	2	1	0.080	9.248110e-02	1.420909e-01	3.627037e+03	6.335319e+02	6.273280e+02	5.151977e-01	5.134420e-01	5.139585e-01
0	cM32	100	0	2	1	0.140	6.512714e-02	8.856927e-02	3.627096e+03	6.327585e+02	6.265628e+02	4.622110e-01	4.604663e-01	4.611602e-01
0	cM37	100	0	2	1	0.020	7.637318e-02	1.776320e-01	3.626917e+03	6.350845e+02	6.288649e+02	6.672678e-01	6.657747e-01	6.659610e-01
0	cM39	100	0	2	1	0.440	1.870813e-01	9.028499e-02	3.628946e+03	6.093186e+02	6.033460e+02	3.835666e-02	3.937302e-02	4.163864e-02
0	cM41	100	0	1	2	0.460	-2.249417e-01	8.850410e-02	3.629982e+03	5.965567e+02	5.907136e+02	1.109471e-02	1.195038e-02	1.344055e-02
0	cM44	100	0	2	1	0.120	4.602750e-02	8.785021e-02	3.626962e+03	6.344917e+02	6.282837e+02	6.003726e-01	5.987142e-01	5.990190e-01
0	cM48	100	0	2	1	0.100	-1.008760e-01	9.803669e-02	3.627355e+03	6.294333e+02	6.232748e+02	3.035973e-01	3.023334e-01	3.037375e-01
0	nM3	100	0	2	1	0.060	1.064740e-01	9.993732e-02	3.627393e+03	6.289372e+02	6.227792e+02	2.867945e-01	2.856238e-01	2.871243e-01
0	nM5	100	0	2	1	0.140	-1.316171e-01	1.083571e-01	3.627563e+03	6.267666e+02	6.206281e+02	2.246107e-01	2.238697e-01	2.257285e-01
0	nM8	100	0	2	1	0.240	5.692630e-02	7.799875e-02	3.627092e+03	6.328175e+02	6.266196e+02	4.655588e-01	4.638121e-01	4.644923e-01
0	nM12	100	0	2	1	0.080	3.359685e-02	1.461388e-01	3.626850e+03	6.359490e+02	6.297199e+02	8.181907e-01	8.172801e-01	8.173233e-01
0	nM20	100	0	2	1	0.020	3.348332e-02	1.587685e-01	3.626846e+03	6.360010e+02	6.297734e+02	8.329872e-01	8.321432e-01	8.321795e-01
0	nM24	100	0	2	1	0.080	2.399475e-02	1.180705e-01	3.626844e+03	6.360234e+02	6.297939e+02	8.389765e-01	8.381603e-01	8.381939e-01
0	nM27	100	0	2	1	0.320	-4.845174e-02	1.106505e-01	3.626920e+03	6.350396e+02	6.288190e+02	6.615104e-01	6.599988e-01	6.601940e-01
0	nM30	100	0	2	1	0.040	-1.567116e-01	1.181388e-01	3.627704e+03	6.249506e+02	6.188312e+02	1.847939e-01	1.843983e-01	1.864927e-01
0	nM36	100	0	2	1	0.060	-1.620691e-02	1.130111e-01	3.626834e+03	6.361578e+02	6.299284e+02	8.859780e-01	8.853898e-01	8.854074e-01
0	nM39	100	0	2	1	0.060	3.732860e-02	1.344942e-01	3.626862e+03	6.357913e+02	6.295640e+02	7.813822e-01	7.803100e-01	7.803753e-01
0	nM41	100	0	2	1	0.140	-2.042416e-01	1.160747e-01	3.628363e+03	6.166193e+02	6.105798e+02	7.860303e-02	7.930123e-02	8.179302e-02
0	nM43	100	0	2	1	0.100	7.964566e-02	1.059328e-01	3.627108e+03	6.326068e+02	6.264105e+02	4.522117e-01	4.504778e-01	4.512062e-01
0	nM48	100	0	2	1	0.180	8.546805e-02	1.024682e-01	3.627173e+03	6.317650e+02	6.255775e+02	4.043079e-01	4.026581e-01	4.035765e-01
0	nM51	100	0	2	1	0.020	4.395004e-02	1.720359e-01	3.626856e+03	6.358662e+02	6.296391e+02	7.983810e-01	7.973807e-01	7.974351e-01
0	nM55	100	0	2	1	0.420	-5.977372e-02	8.077357e-02	3.627099e+03	6.327226e+02	6.265252e+02	4.593599e-01	4.576190e-01	4.583208e-01
0	nM57	100	0	2	1	0.140	4.813521e-02	8.623602e-02	3.626980e+03	6.342562e+02	6.280454e+02	5.767716e-01	5.750715e-01	5.754277e-01
0	nM59	100	0	1	2	0.460	1.524605e-02	7.022266e-02	3.626847e+03	6.359855e+02	6.297565e+02	8.281402e-01	8.272745e-01	8.273129e-01
0	nM63	100	0	2	1	0.180	-1.018014e-02	8.632576e-02	3.626830e+03	6.362034e+02	6.299722e+02	9.061349e-01	9.056500e-01	9.056629e-01
0	nM69	100	0	2	1	0.020	-1.690222e-01	1.941765e-01	3.627204e+03	6.313630e+02	6.251798e+02	3.841345e-01	3.825379e-01	3.835456e-01
0	nM78	100	0	2	1	0.020	1.663577e-01	1.903271e-01	3.627208e+03	6.313260e+02	6.251433e+02	3.821684e-01	3.805781e-01	3.815933e-01
0	nM81	100	0	2	1	0.120	1.308882e-01	1.117579e-01	3.627511e+03	6.274183e+02	6.212729e+02	2.416396e-01	2.407688e-01	2.425311e-01
0	nM85	100	0	2	1	0.020	6.520430e-02	1.822849e-01	3.626888e+03	6.354554e+02	6.292321e+02	7.205941e-01	7.192770e-01	7.193959e-01
0	nM89	100	0	2	1	0.040	-2.614719e-02	1.242874e-01	3.626846e+03	6.360037e+02	6.297756e+02	8.333907e-01	8.325507e-01	8.325867e-01
0	nM92	100	0	1	2	0.440	-2.484993e-02	7.393708e-02	3.626880e+03	6.355547e+02	6.293294e+02	7.368270e-01	7.355706e-01	7.356729e-01
0	nM96	100	0	2	1	0.020	-1.320443e-01	1.894873e-01	3.627068e+03	6.331278e+02	6.269275e+02	4.859612e-01	4.842047e-01	4.848133e-01
0	nM100	100	0	1	2	0.080	1.002731e-01	1.125469e-01	3.627223e+03	6.311329e+02	6.249519e+02	3.730445e-01	3.714823e-01	3.725398e-01
0	nM105	100	0	2	1	0.140	-2.942557e-02	9.163214e-02	3.626875e+03	6.356194e+02	6.293988e+02	7.481408e-01	7.469381e-01	7.470289e-01
0	nM108	100	0	2	1	0.020	-9.670817e-02	1.624412e-01	3.627002e+03	6.339782e+02	6.277708e+02	5.516683e-01	5.499370e-01	5.503537e-01
0	nM111	100	0	1	2	0.040	-8.523167e-02	1.616671e-01	3.626963e+03	6.344739e+02	6.282593e+02	5.980981e-01	5.964320e-01	5.967422e-01
0	nM114	100	0	2	1	0.500	-2.530917e-02	5.849019e-02	3.626918e+03	6.350693e+02	6.288501e+02	6.652644e-01	6.637659e-01	6.639550e-01
0	nM117	100	0	2	1	0.020	-1.404624e-02	1.024310e-01	3.626833e+03	6.361629e+02	6.299400e+02	8.909400e-01	8.903775e-01	8.903939e-01
0	nM120	100	0	2	1	0.380	2.452381e-02	6.665353e-02	3.626892e+03	6.354059e+02	6.291828e+02	7.129568e-01	7.116105e-01	7.117381e-01
0	nM124	100	0	2	1	0.020	1.730596e-01	1.826363e-01	3.627275e+03	6.304611e+02	6.242867e+02	3.434429e-01	3.419892e-01	3.431900e-01
0	nM129	100	0	2	1	0.100	-3.226039e-02	1.103423e-01	3.626866e+03	6.357347e+02	6.295075e+02	7.700307e-01	7.689073e-01	7.689811e-01
0	nM136	100	0	2	1	0.040	-6.519798e-02	1.497284e-01	3.626919e+03	6.350516e+02	6.288318e+02	6.632796e-01	6.617723e-01	6.619651e-01
0	nM141	100	0	2	1	0.200	-8.138497e-02	9.027723e-02	3.627232e+03	6.310134e+02	6.248389e+02	3.674092e-01	3.658681e-01	3.669492e-01
0	nM144	100	0	2	1	0.300	2.261376e-02	7.336610e-02	3.626871e+03	6.356699e+02	6.294435e+02	7.579317e-01	7.567549e-01	7.568387e-01
0	nM150	100	0	2	1	0.300	3.479934e-02	1.045831e-01	3.626879e+03	6.355710e+02	6.293463e+02	7.393560e-01	7.381129e-01	7.382124e-01
0	nM152	100	0	2	1	0.040	6.913003e-02	1.290115e-01	3.626968e+03	6.344144e+02	6.282017e+02	5.921142e-01	5.904385e-01	5.907609e-01
0	nM154	100	0	2	1	0.020	1.885324e-01	1.873877e-01	3.627332e+03	6.297252e+02	6.235577e+02	3.144606e-01	3.131387e-01	3.144892e-01
0	nM158	100	0	2	1	0.200	-1.639780e-01	1.484904e-01	3.627435e+03	6.283950e+02	6.222397e+02	2.695691e-01	2.685042e-01	2.701034e-01
0	nM161	100	0	1	2	0.020	-3.541301e-02	1.749837e-01	3.626844e+03	6.360261e+02	6.297976e+02	8.396370e-01	8.388281e-01	8.388612e-01
0	nM168	100	0	2	1	0.020	1.273041e-01	1.827605e-01	3.627068e+03	6.331249e+02	6.269244e+02	4.861414e-01	4.843829e-01	4.849928e-01
0	nM172	100	0	2	1	0.020	6.127267e-02	1.732117e-01	3.626886e+03	6.354748e+02	6.292520e+02	7.235603e-01	7.222563e-01	7.223717e-01
0	nM175	100	0	1	2	0.100	-1.191433e-02	1.041083e-01	3.626830e+03	6.362083e+02	6.299771e+02	9.088969e-01	9.084244e-01	9.084367e-01
0	nM177	100	0	1	2	0.460	2.467887e-02	6.926526e-02	3.626887e+03	6.354638e+02	6.292394e+02	7.216497e-01	7.203372e-01	7.204548e-01
0	nM179	100	0	2	1	0.120	-9.013265e-02	1.339353e-01	3.627051e+03	6.333381e+02	6.271345e+02	5.010372e-01	4.992767e-01	4.998380e-01
0	nM181	100	0	2	1	0.040	-6.373612e-02	1.260030e-01	3.626952e+03	6.346183e+02	6.284041e+02	6.130205e-01	6.113865e-01	6.116659e-01
0	nM185	100	0	2	1	0.060	-1.755844e-01	1.384558e-01	3.627629e+03	6.259140e+02	6.197832e+02	2.048583e-01	2.042822e-01	2.062600e-01
0	nM189	100	0	2	1	0.240	-4.260261e-02	8.397399e-02	3.626953e+03	6.346105e+02	6.283952e+02	6.119674e-01	6.103315e-01	6.106126e-01
0	nM192	100	0	2	1	0.080	4.895176e-02	9.651057e-02	3.626953e+03	6.346149e+02	6.284063e+02	6.120477e-01	6.104213e-01	6.106995e-01
0	nM197	100	0	2	1	0.460	5.635398e-02	8.836805e-02	3.627028e+03	6.336309e+02	6.274247e+02	5.237151e-01	5.219573e-01	5.224529e-01
0	nM202	100	0	1	2	0.500	-5.734117e-02	9.181759e-02	3.627020e+03	6.337440e+02	6.275361e+02	5.323486e-01	5.305972e-01	5.310672e-01
0	nM205	100	0	2	1	0.400	7.847279e-02	7.793719e-02	3.627333e+03	6.297086e+02	6.235405e+02	3.140937e-01	3.127736e-01	3.141288e-01
0	nM207	100	0	1	2	0.060	1.128353e-01	1.295444e-01	3.627205e+03	6.313562e+02	6.251722e+02	3.838289e-01	3.822328e-01	3.832423e-01
0	nM209	100	0	2	1	0.020	-3.893231e-02	1.910115e-01	3.626844e+03	6.360211e+02	6.297919e+02	8.385093e-01	8.376899e-01	8.377237e-01
0	nM211	100	0	2	1	0.440	-2.109016e-02	6.493154e-02	3.626876e+03	6.356011e+02	6.293763e+02	7.453550e-01	7.441298e-01	7.442244e-01
0	nM213	100	0	2	1	0.220	-5.518332e-02	9.021495e-02	3.627012e+03	6.338494e+02	6.276415e+02	5.408005e-01	5.390573e-01	5.395032e-01
0	nM217	100	0	2	1	0.020	5.632509e-02	1.969150e-01	3.626865e+03	6.357591e+02	6.295322e+02	7.748730e-01	7.737717e-01	7.738417e-01
0	nM220	100	0	2	1	0.280	7.190948e-02	7.922054e-02	3.627238e+03	6.309360e+02	6.247584e+02	3.641177e-01	3.625860e-01	3.636859e-01
0	nM226	100	0	2	1	0.020	1.730596e-01	1.826363e-01	3.627275e+03	6.304611e+02	6.242867e+02	3.434429e-01	3.419892e-01	3.431900e-01
0	nM228	100	0	2	1	0.240	5.293625e-02	9.634622e-02	3.626975e+03	6.343224e+02	6.281095e+02	5.827542e-01	5.810641e-01	5.814062e-01
0	nM233	100	0	2	1	0.040	-2.435398e-01	1.466924e-01	3.628196e+03	6.187128e+02	6.126530e+02	9.699824e-02	9.750501e-02	9.998468e-02
0	nM236	100	0	1	2	0.300	-3.397102e-03	7.664390e-02	3.626824e+03	6.362811e+02	6.300492e+02	9.646503e-01	9.644628e-01	9.644665e-01
0	nM238	100	0	2	1	0.120	4.864996e-02	9.902591e-02	3.626945e+03	6.347133e+02	6.284964e+02	6.232679e-01	6.216552e-01	6.219154e-01
0	nM242	100	0	2	1	0.040	-4.468133e-02	1.273618e-01	3.626885e+03	6.354853e+02	6.292626e+02	7.257513e-01	7.244519e-01	7.245656e-01
0	nM245	100	0	2	1	0.040	-3.013542e-01	1.489605e-01	3.628848e+03	6.105410e+02	6.045568e+02	4.317455e-02	4.416786e-02	4.649033e-02
0	nM250	100	0	2	1	0.140	1.328003e-01	1.048333e-01	3.627627e+03	6.259368e+02	6.198058e+02	2.053533e-01	2.047729e-01	2.067477e-01
0	nM253	100	0	2	1	0.080	-6.687491e-03	1.200246e-01	3.626825e+03	6.362739e+02	6.300422e+02	9.555712e-01	9.553410e-01	9.553458e-01
0	nM256	100	0	2	1	0.100	-8.160950e-04	6.248750e-02	3.626823e+03	6.362680e+02	6.300610e+02	9.895809e-01	9.895220e-01	9.895231e-01
0	nM258	100	0	1	2	0.480	2.254903e-02	6.725554e-02	3.626880e+03	6.355567e+02	6.293329e+02	7.374466e-01	7.361928e-01	7.362946e-01
0	nM260	100	0	2	1	0.040	-1.767329e-02	1.136712e-01	3.626835e+03	6.361306e+02	6.299040e+02	8.764575e-01	8.758189e-01	8.758394e-01
0	nM264	100	0	2	1	0.100	-1.044747e-02	1.020752e-01	3.626829e+03	6.362247e+02	6.299936e+02	9.184865e-01	9.180601e-01	9.180706e-01
0	nM267	100	0	2	1	0.300	4.307786e-02	9.311279e-02	3.626931e+03	6.348903e+02	6.286715e+02	6.436615e-01	6.420978e-01	6.423224e-01
0	nM273	100	0	2	1	0.160	-1.584811e-01	1.108168e-01	3.627846e+03	6.231517e+02	6.170479e+02	1.528082e-01	1.527230e-01	1.549907e-01
0	nM275	100	0	2	1	0.040	6.660200e-02	1.305084e-01	3.626955e+03	6.345915e+02	6.283769e+02	6.098672e-01	6.082280e-01	6.085129e-01
0	nM283	100	0	2	1	0.020	5.071041e-02	1.713626e-01	3.626867e+03	6.357173e+02	6.294924e+02	7.673123e-01	7.661753e-01	7.662515e-01
0	nM286	100	0	2	1	0.180	-9.554228e-02	1.607206e-01	3.627001e+03	6.339831e+02	6.277722e+02	5.522571e-01	5.505226e-01	5.509395e-01
0	nM289	100	0	1	2	0.280	6.819132e-02	7.062316e-02	3.627292e+03	6.302291e+02	6.240590e+02	3.343549e-01	3.329404e-01	3.341902e-01
0	nM291	100	0	2	1	0.080	-8.874998e-02	1.155701e-01	3.627120e+03	6.324485e+02	6.262535e+02	4.426001e-01	4.408782e-01	4.416428e-01
0	nM294	100	0	2	1	0.040	-3.653019e-01	1.786772e-01	3.628891e+03	6.100040e+02	6.040242e+02	4.101084e-02	4.201616e-02	4.431583e-02
0	nM297	100	0	2	1	0.020	-1.905896e-01	1.887977e-01	3.627335e+03	6.296769e+02	6.235102e+02	3.128370e-01	3.115235e-01	3.128842e-01
0	nM301	100	0	2	1	0.020	3.978099e-01	1.612980e-01	3.629803e+03	5.987447e+02	5.928818e+02	1.371823e-02	1.463037e-02	1.625520e-02
0	nM306	100	0	2	1	0.180	-9.554228e-02	1.607206e-01	3.627001e+03	6.339831e+02	6.277722e+02	5.522571e-01	5.505226e-01	5.509395e-01
